continent,country,year,pop,lifeExp,gdpPercap
DADRA NAGAR HAVELI,DADRA NAGAR HAVELI,2004,257198.9,63.615,8.5536913261
DADRA NAGAR HAVELI,DADRA NAGAR HAVELI,2005,269435.2,65.62,8.9075221055
DADRA NAGAR HAVELI,DADRA NAGAR HAVELI,2006,281671.5,67.625,11.3607517978
DADRA NAGAR HAVELI,DADRA NAGAR HAVELI,2007,293907.8,69.63,5.4438841024
DADRA NAGAR HAVELI,DADRA NAGAR HAVELI,2008,306144.1,71.635,8.1660891064
DADRA NAGAR HAVELI,DADRA NAGAR HAVELI,2009,318380.4,73.64,5.9677040421
DADRA NAGAR HAVELI,DADRA NAGAR HAVELI,2010,330616.7,75.645,8.7714867398
DADRA NAGAR HAVELI,DADRA NAGAR HAVELI,2011,342853,77.65,4.9583932473
DADRA NAGAR HAVELI,DADRA NAGAR HAVELI,2012,355089.3,79.655,3.9426701959
DADRA NAGAR HAVELI,DADRA NAGAR HAVELI,2013,367325.6,81.66,3.8113325072
DADRA NAGAR HAVELI,DADRA NAGAR HAVELI,2014,379561.9,83.665,3.6884629358
DADRA NAGAR HAVELI,DADRA NAGAR HAVELI,2015,391798.2,85.67,3.5732680753
MAHARASHTRA,MAHARASHTRA,2001,96878627,76.9,12.6498489703
MAHARASHTRA,MAHARASHTRA,2002,98428061.5,77.501,11.2904793924
MAHARASHTRA,MAHARASHTRA,2003,99977496,78.102,11.0594888274
MAHARASHTRA,MAHARASHTRA,2004,101526930.5,78.703,11.6501109033
MAHARASHTRA,MAHARASHTRA,2005,103076365,79.304,12.7255166594
MAHARASHTRA,MAHARASHTRA,2006,104625799.5,79.905,13.3905786784
MAHARASHTRA,MAHARASHTRA,2007,106175234,80.506,13.7084699055
MAHARASHTRA,MAHARASHTRA,2008,107724668.5,81.107,14.3746090989
MAHARASHTRA,MAHARASHTRA,2009,109274103,81.708,13.4762030488
MAHARASHTRA,MAHARASHTRA,2010,110823537.5,82.309,13.887843997
MAHARASHTRA,MAHARASHTRA,2011,112372972,82.91,13.6091443768
MAHARASHTRA,MAHARASHTRA,2012,113922406.5,83.511,14.002513193
MAHARASHTRA,MAHARASHTRA,2013,115471841,84.112,21.2718527628
MAHARASHTRA,MAHARASHTRA,2014,117021275.5,84.713,21.7456183854
MAHARASHTRA,MAHARASHTRA,2015,118570710,85.314,25.2844905795
ANDHRA PRADESH,ANDHRA PRADESH,2001,76210007,60.5,17.9359647612
ANDHRA PRADESH,ANDHRA PRADESH,2002,77055559.6,61.216,19.6559470577
ANDHRA PRADESH,ANDHRA PRADESH,2003,77901112.2,61.932,21.7313970519
ANDHRA PRADESH,ANDHRA PRADESH,2004,78746664.8,62.648,21.6834580148
ANDHRA PRADESH,ANDHRA PRADESH,2005,79592217.4,63.364,21.5787429488
ANDHRA PRADESH,ANDHRA PRADESH,2006,80437770,64.08,23.6282035168
ANDHRA PRADESH,ANDHRA PRADESH,2007,81283322.6,64.796,27.4398231846
ANDHRA PRADESH,ANDHRA PRADESH,2008,82128875.2,65.512,26.5387781665
ANDHRA PRADESH,ANDHRA PRADESH,2009,82974427.8,66.228,27.9893463755
ANDHRA PRADESH,ANDHRA PRADESH,2010,83819980.4,66.944,29.5359171905
ANDHRA PRADESH,ANDHRA PRADESH,2011,84665533,67.66,30.1610337704
ANDHRA PRADESH,ANDHRA PRADESH,2012,85511085.6,68.376,29.4312717742
ANDHRA PRADESH,ANDHRA PRADESH,2013,86356638.2,69.092,35.246856101
ANDHRA PRADESH,ANDHRA PRADESH,2014,87202190.8,69.808,32.2618041381
ANDHRA PRADESH,ANDHRA PRADESH,2015,88047743.4,70.524,33.0070923771
KARNATAKA,KARNATAKA,2001,52850562,66.6,8.1077661956
KARNATAKA,KARNATAKA,2002,53678576.2,67.5,8.1950757852
KARNATAKA,KARNATAKA,2003,54506590.4,68.4,7.5807346775
KARNATAKA,KARNATAKA,2004,55334604.6,69.3,7.076945843
KARNATAKA,KARNATAKA,2005,56162618.8,70.2,7.9323224151
KARNATAKA,KARNATAKA,2006,56990633,71.1,8.4610395536
KARNATAKA,KARNATAKA,2007,57818647.2,72,9.4087293001
KARNATAKA,KARNATAKA,2008,58646661.4,72.9,9.7993642994
KARNATAKA,KARNATAKA,2009,59474675.6,73.8,11.1274251322
KARNATAKA,KARNATAKA,2010,60302689.8,74.7,12.4173565472
KARNATAKA,KARNATAKA,2011,61130704,75.6,13.1374243621
KARNATAKA,KARNATAKA,2012,61958718.2,76.5,14.0464493986
KARNATAKA,KARNATAKA,2013,62786732.4,77.4,15.9141901769
KARNATAKA,KARNATAKA,2014,63614746.6,78.3,18.1593115078
KARNATAKA,KARNATAKA,2015,64442760.8,79.2,16.2190444206
GOA,GOA,2001,1347668,82,4.0811238376
GOA,GOA,2002,1358673.5,82.54,3.7536611997
GOA,GOA,2003,1369679,83.08,7.0089415111
GOA,GOA,2004,1380684.5,83.62,7.5324956571
GOA,GOA,2005,1391690,84.16,5.9639718616
GOA,GOA,2006,1402695.5,84.7,4.9903917137
GOA,GOA,2007,1413701,85.24,4.9515420871
GOA,GOA,2008,1424706.5,85.78,8.1420278492
GOA,GOA,2009,1435712,86.32,9.7512593055
GOA,GOA,2010,1446717.5,86.86,8.571127397
GOA,GOA,2011,1457723,87.4,7.2716147032
GOA,GOA,2012,1468728.5,87.94,10.8937764876
GOA,GOA,2013,1479734,88.48,27.8428420243
GOA,GOA,2014,1490739.5,89.02,31.8633805571
GOA,GOA,2015,1501745,89.56,23.9055232413
LAKSHADWEEP,LAKSHADWEEP,2001,60650,86.7,0
LAKSHADWEEP,LAKSHADWEEP,2002,61027.9,87.258,3.2771896133
LAKSHADWEEP,LAKSHADWEEP,2003,61405.8,87.816,6.5140426474
LAKSHADWEEP,LAKSHADWEEP,2004,61783.7,88.374,1.6185498764
LAKSHADWEEP,LAKSHADWEEP,2005,62161.6,88.932,0
LAKSHADWEEP,LAKSHADWEEP,2006,62539.5,89.49,1.5989894387
LAKSHADWEEP,LAKSHADWEEP,2007,62917.4,90.048,7.9469272411
LAKSHADWEEP,LAKSHADWEEP,2008,63295.3,90.606,6.3195845505
LAKSHADWEEP,LAKSHADWEEP,2009,63673.2,91.164,1.570519465
LAKSHADWEEP,LAKSHADWEEP,2010,64051.1,91.722,0
LAKSHADWEEP,LAKSHADWEEP,2011,64429,92.28,0
LAKSHADWEEP,LAKSHADWEEP,2012,64806.9,92.838,3.0860911415
LAKSHADWEEP,LAKSHADWEEP,2013,65184.8,93.396,4.6022999227
LAKSHADWEEP,LAKSHADWEEP,2014,65562.7,93.954,6.1010300064
LAKSHADWEEP,LAKSHADWEEP,2015,65940.6,94.512,13.648647419
KERALA,KERALA,2001,31841374,90.9,16.5507933169
KERALA,KERALA,2002,31996004.3,91.201,17.7147119586
KERALA,KERALA,2003,32150634.6,91.502,17.0261024957
KERALA,KERALA,2004,32305264.9,91.803,19.4024101626
KERALA,KERALA,2005,32459895.2,92.104,19.793656019
KERALA,KERALA,2006,32614525.5,92.405,22.3857311675
KERALA,KERALA,2007,32769155.8,92.706,23.1955929728
KERALA,KERALA,2008,32923786.1,93.007,24.013034151
KERALA,KERALA,2009,33078416.4,93.308,23.2870881933
KERALA,KERALA,2010,33233046.7,93.609,27.4124731393
KERALA,KERALA,2011,33387677,93.91,33.1679259986
KERALA,KERALA,2012,33542307.3,94.211,31.9417501729
KERALA,KERALA,2013,33696937.6,94.512,32.6824951594
KERALA,KERALA,2014,33851567.9,94.813,32.6750005574
KERALA,KERALA,2015,34006198.2,95.114,27.5773255947
TAMIL NADU,TAMIL NADU,2001,62405679,73.5,7.7476923214
TAMIL NADU,TAMIL NADU,2002,63379006.9,74.183,9.6845947897
TAMIL NADU,TAMIL NADU,2003,64352334.8,74.866,9.1185502721
TAMIL NADU,TAMIL NADU,2004,65325662.7,75.549,9.05310372
TAMIL NADU,TAMIL NADU,2005,66298990.6,76.232,8.5189833946
TAMIL NADU,TAMIL NADU,2006,67272318.5,76.915,6.8988257035
TAMIL NADU,TAMIL NADU,2007,68245646.4,77.598,9.1126692002
TAMIL NADU,TAMIL NADU,2008,69218974.3,78.281,9.0538758532
TAMIL NADU,TAMIL NADU,2009,70192302.2,78.964,7.302795092
TAMIL NADU,TAMIL NADU,2010,71165630.1,79.647,8.3298637161
TAMIL NADU,TAMIL NADU,2011,72138958,80.33,8.7539384752
TAMIL NADU,TAMIL NADU,2012,73112285.9,81.013,8.7276713092
TAMIL NADU,TAMIL NADU,2013,74085613.8,81.696,8.9248096369
TAMIL NADU,TAMIL NADU,2014,75058941.7,82.379,7.3089226623
TAMIL NADU,TAMIL NADU,2015,76032269.6,83.062,6.4498929544
PUDUCHERRY,PUDUCHERRY,2001,974345,81.2,8.0053779719
PUDUCHERRY,PUDUCHERRY,2002,1001356.9,81.735,11.0849588194
PUDUCHERRY,PUDUCHERRY,2003,1028368.8,82.27,10.0158620137
PUDUCHERRY,PUDUCHERRY,2004,1055380.7,82.805,9.4752538113
PUDUCHERRY,PUDUCHERRY,2005,1082392.6,83.34,9.7007315091
PUDUCHERRY,PUDUCHERRY,2006,1109404.5,83.875,12.5292442928
PUDUCHERRY,PUDUCHERRY,2007,1136416.4,84.41,14.3433340103
PUDUCHERRY,PUDUCHERRY,2008,1163428.3,84.945,10.0564856468
PUDUCHERRY,PUDUCHERRY,2009,1190440.2,85.48,7.8122361795
PUDUCHERRY,PUDUCHERRY,2010,1217452.1,86.015,7.6389042329
PUDUCHERRY,PUDUCHERRY,2011,1244464,86.55,6.2677586495
PUDUCHERRY,PUDUCHERRY,2012,1271475.9,87.085,3.6178428549
PUDUCHERRY,PUDUCHERRY,2013,1298487.8,87.62,5.4678988898
PUDUCHERRY,PUDUCHERRY,2014,1325499.7,88.155,4.6774812548
PUDUCHERRY,PUDUCHERRY,2015,1352511.6,88.69,4.8058737537
ANDAMAN AND NICOBAR ISLANDS,ANDAMAN AND NICOBAR ISLANDS,2001,356152,81.3,9.5464857701
ANDAMAN AND NICOBAR ISLANDS,ANDAMAN AND NICOBAR ISLANDS,2002,358531.2,81.797,7.5307253595
ANDAMAN AND NICOBAR ISLANDS,ANDAMAN AND NICOBAR ISLANDS,2003,360910.4,82.294,6.0956957738
ANDAMAN AND NICOBAR ISLANDS,ANDAMAN AND NICOBAR ISLANDS,2004,363289.6,82.791,7.4320872384
ANDAMAN AND NICOBAR ISLANDS,ANDAMAN AND NICOBAR ISLANDS,2005,365668.8,83.288,6.0163732864
ANDAMAN AND NICOBAR ISLANDS,ANDAMAN AND NICOBAR ISLANDS,2006,368048,83.785,9.7813328696
ANDAMAN AND NICOBAR ISLANDS,ANDAMAN AND NICOBAR ISLANDS,2007,370427.2,84.282,14.577763188
ANDAMAN AND NICOBAR ISLANDS,ANDAMAN AND NICOBAR ISLANDS,2008,372806.4,84.779,21.4588590754
ANDAMAN AND NICOBAR ISLANDS,ANDAMAN AND NICOBAR ISLANDS,2009,375185.6,85.276,24.2546622258
ANDAMAN AND NICOBAR ISLANDS,ANDAMAN AND NICOBAR ISLANDS,2010,377564.8,85.773,21.718126266
ANDAMAN AND NICOBAR ISLANDS,ANDAMAN AND NICOBAR ISLANDS,2011,379944,86.27,12.6334407176
ANDAMAN AND NICOBAR ISLANDS,ANDAMAN AND NICOBAR ISLANDS,2012,382323.2,86.767,12.2932639191
ANDAMAN AND NICOBAR ISLANDS,ANDAMAN AND NICOBAR ISLANDS,2013,384702.4,87.264,12.2172359725
ANDAMAN AND NICOBAR ISLANDS,ANDAMAN AND NICOBAR ISLANDS,2014,387081.6,87.761,12.1421426387
ANDAMAN AND NICOBAR ISLANDS,ANDAMAN AND NICOBAR ISLANDS,2015,389460.8,88.258,34.1497783602
