continent,country,year,pop,lifeExp,gdpPercap
DADRA NAGAR HAVELI,DADRA NAGAR HAVELI,2007,293907.8,69.63,3.7426703204
DADRA NAGAR HAVELI,DADRA NAGAR HAVELI,2008,306144.1,71.635,5.5529405924
DADRA NAGAR HAVELI,DADRA NAGAR HAVELI,2009,318380.4,73.64,3.4549865507
DADRA NAGAR HAVELI,DADRA NAGAR HAVELI,2010,330616.7,75.645,3.9320457799
DADRA NAGAR HAVELI,DADRA NAGAR HAVELI,2011,342853,77.65,3.2083721012
DADRA NAGAR HAVELI,DADRA NAGAR HAVELI,2012,355089.3,79.655,2.2529543977
DADRA NAGAR HAVELI,DADRA NAGAR HAVELI,2013,367325.6,81.66,3.8113325072
DADRA NAGAR HAVELI,DADRA NAGAR HAVELI,2014,379561.9,83.665,2.898078021
DADRA NAGAR HAVELI,DADRA NAGAR HAVELI,2015,391798.2,85.67,8.9331701881
MAHARASHTRA,MAHARASHTRA,2001,96878627,76.9,1.6732276769
MAHARASHTRA,MAHARASHTRA,2002,98428061.5,77.501,1.8897050004
MAHARASHTRA,MAHARASHTRA,2003,99977496,78.102,2.0014504064
MAHARASHTRA,MAHARASHTRA,2004,101526930.5,78.703,2.2466945359
MAHARASHTRA,MAHARASHTRA,2005,103076365,79.304,2.2362061371
MAHARASHTRA,MAHARASHTRA,2006,104625799.5,79.905,2.7153914365
MAHARASHTRA,MAHARASHTRA,2007,106175234,80.506,2.5495587794
MAHARASHTRA,MAHARASHTRA,2008,107724668.5,81.107,2.5147443364
MAHARASHTRA,MAHARASHTRA,2009,109274103,81.708,2.6483859584
MAHARASHTRA,MAHARASHTRA,2010,110823537.5,82.309,2.945222715
MAHARASHTRA,MAHARASHTRA,2011,112372972,82.91,2.9918226244
MAHARASHTRA,MAHARASHTRA,2012,113922406.5,83.511,3.033643781
MAHARASHTRA,MAHARASHTRA,2013,115471841,84.112,5.5511369218
MAHARASHTRA,MAHARASHTRA,2014,117021275.5,84.713,6.9346364286
MAHARASHTRA,MAHARASHTRA,2015,118570710,85.314,11.7406735609
ANDHRA PRADESH,ANDHRA PRADESH,2001,76210007,60.5,0.3542841821
ANDHRA PRADESH,ANDHRA PRADESH,2002,77055559.6,61.216,0.4321557091
ANDHRA PRADESH,ANDHRA PRADESH,2003,77901112.2,61.932,1.8780219674
ANDHRA PRADESH,ANDHRA PRADESH,2004,78746664.8,62.648,1.6864206292
ANDHRA PRADESH,ANDHRA PRADESH,2005,79592217.4,63.364,1.193584035
ANDHRA PRADESH,ANDHRA PRADESH,2006,80437770,64.08,1.7230711393
ANDHRA PRADESH,ANDHRA PRADESH,2007,81283322.6,64.796,1.8441667393
ANDHRA PRADESH,ANDHRA PRADESH,2008,82128875.2,65.512,1.6084476949
ANDHRA PRADESH,ANDHRA PRADESH,2009,82974427.8,66.228,2.0717226326
ANDHRA PRADESH,ANDHRA PRADESH,2010,83819980.4,66.944,2.1748991008
ANDHRA PRADESH,ANDHRA PRADESH,2011,84665533,67.66,2.6138145259
ANDHRA PRADESH,ANDHRA PRADESH,2012,85511085.6,68.376,2.6593043277
ANDHRA PRADESH,ANDHRA PRADESH,2013,86356638.2,69.092,2.9829785569
ANDHRA PRADESH,ANDHRA PRADESH,2014,87202190.8,69.808,4.5744263572
ANDHRA PRADESH,ANDHRA PRADESH,2015,88047743.4,70.524,5.3255197907
KARNATAKA,KARNATAKA,2001,52850562,66.6,0.1286646677
KARNATAKA,KARNATAKA,2002,53678576.2,67.5,0.2123752306
KARNATAKA,KARNATAKA,2003,54506590.4,68.4,0.2128183017
KARNATAKA,KARNATAKA,2004,55334604.6,69.3,0.3415584179
KARNATAKA,KARNATAKA,2005,56162618.8,70.2,0.3400838566
KARNATAKA,KARNATAKA,2006,56990633,71.1,0.4842901113
KARNATAKA,KARNATAKA,2007,57818647.2,72,0.46005919
KARNATAKA,KARNATAKA,2008,58646661.4,72.9,0.6615892375
KARNATAKA,KARNATAKA,2009,59474675.6,73.8,0.5178674737
KARNATAKA,KARNATAKA,2010,60302689.8,74.7,0.6782450358
KARNATAKA,KARNATAKA,2011,61130704,75.6,0.5463702823
KARNATAKA,KARNATAKA,2012,61958718.2,76.5,1.4122306358
KARNATAKA,KARNATAKA,2013,62786732.4,77.4,2.154913862
KARNATAKA,KARNATAKA,2014,63614746.6,78.3,5.3698241093
KARNATAKA,KARNATAKA,2015,64442760.8,79.2,6.1465398919
GOA,GOA,2001,1347668,82,2.5228765542
GOA,GOA,2002,1358673.5,82.54,2.2816371998
GOA,GOA,2003,1369679,83.08,4.1615590222
GOA,GOA,2004,1380684.5,83.62,3.8386756714
GOA,GOA,2005,1391690,84.16,3.8083193815
GOA,GOA,2006,1402695.5,84.7,3.8497307505
GOA,GOA,2007,1413701,85.24,4.951542087
GOA,GOA,2008,1424706.5,85.78,5.6151916202
GOA,GOA,2009,1435712,86.32,6.4079704007
GOA,GOA,2010,1446717.5,86.86,5.4606376158
GOA,GOA,2011,1457723,87.4,5.1450104032
GOA,GOA,2012,1468728.5,87.94,8.3065045718
GOA,GOA,2013,1479734,88.48,18.2465226858
GOA,GOA,2014,1490739.5,89.02,22.136664387
GOA,GOA,2015,1501745,89.56,16.1145866975
LAKSHADWEEP,LAKSHADWEEP,2001,60650,86.7,1.6488046167
LAKSHADWEEP,LAKSHADWEEP,2002,61027.9,87.258,0
LAKSHADWEEP,LAKSHADWEEP,2003,61405.8,87.816,1.6285106619
LAKSHADWEEP,LAKSHADWEEP,2004,61783.7,88.374,0
LAKSHADWEEP,LAKSHADWEEP,2005,62161.6,88.932,0
LAKSHADWEEP,LAKSHADWEEP,2006,62539.5,89.49,0
LAKSHADWEEP,LAKSHADWEEP,2007,62917.4,90.048,0
LAKSHADWEEP,LAKSHADWEEP,2008,63295.3,90.606,0
LAKSHADWEEP,LAKSHADWEEP,2009,63673.2,91.164,0
LAKSHADWEEP,LAKSHADWEEP,2010,64051.1,91.722,0
LAKSHADWEEP,LAKSHADWEEP,2011,64429,92.28,0
LAKSHADWEEP,LAKSHADWEEP,2012,64806.9,92.838,0
LAKSHADWEEP,LAKSHADWEEP,2013,65184.8,93.396,0
LAKSHADWEEP,LAKSHADWEEP,2014,65562.7,93.954,1.5252575016
LAKSHADWEEP,LAKSHADWEEP,2015,65940.6,94.512,3.0330327598
KERALA,KERALA,2001,31841374,90.9,0.775720294
KERALA,KERALA,2002,31996004.3,91.201,0.7500936609
KERALA,KERALA,2003,32150634.6,91.502,0.5567541737
KERALA,KERALA,2004,32305264.9,91.803,1.0555554986
KERALA,KERALA,2005,32459895.2,92.104,1.1891597235
KERALA,KERALA,2006,32614525.5,92.405,1.6955635304
KERALA,KERALA,2007,32769155.8,92.706,1.4861536348
KERALA,KERALA,2008,32923786.1,93.007,1.6674874461
KERALA,KERALA,2009,33078416.4,93.308,1.7745710463
KERALA,KERALA,2010,33233046.7,93.609,1.7933956082
KERALA,KERALA,2011,33387677,93.91,4.3489099287
KERALA,KERALA,2012,33542307.3,94.211,3.9472538015
KERALA,KERALA,2013,33696937.6,94.512,5.5702391187
KERALA,KERALA,2014,33851567.9,94.813,7.0631883494
KERALA,KERALA,2015,34006198.2,95.114,7.0104866942
TAMIL NADU,TAMIL NADU,2001,62405679,73.5,0.0977475143
TAMIL NADU,TAMIL NADU,2002,63379006.9,74.183,0.2130042842
TAMIL NADU,TAMIL NADU,2003,64352334.8,74.866,0.2750482955
TAMIL NADU,TAMIL NADU,2004,65325662.7,75.549,0.6016012448
TAMIL NADU,TAMIL NADU,2005,66298990.6,76.232,0.4343957538
TAMIL NADU,TAMIL NADU,2006,67272318.5,76.915,0.5247329182
TAMIL NADU,TAMIL NADU,2007,68245646.4,77.598,0.6461950663
TAMIL NADU,TAMIL NADU,2008,69218974.3,78.281,0.962163925
TAMIL NADU,TAMIL NADU,2009,70192302.2,78.964,0.9032329474
TAMIL NADU,TAMIL NADU,2010,71165630.1,79.647,1.1381898802
TAMIL NADU,TAMIL NADU,2011,72138958,80.33,1.2822475201
TAMIL NADU,TAMIL NADU,2012,73112285.9,81.013,1.4169985075
TAMIL NADU,TAMIL NADU,2013,74085613.8,81.696,1.6035501888
TAMIL NADU,TAMIL NADU,2014,75058941.7,82.379,3.136201959
TAMIL NADU,TAMIL NADU,2015,76032269.6,83.062,3.4419595966
PUDUCHERRY,PUDUCHERRY,2001,974345,81.2,0.5131652546
PUDUCHERRY,PUDUCHERRY,2002,1001356.9,81.735,1.6976963958
PUDUCHERRY,PUDUCHERRY,2003,1028368.8,82.27,0.4862068939
PUDUCHERRY,PUDUCHERRY,2004,1055380.7,82.805,1.1370304574
PUDUCHERRY,PUDUCHERRY,2005,1082392.6,83.34,0.7391033531
PUDUCHERRY,PUDUCHERRY,2006,1109404.5,83.875,2.2534612037
PUDUCHERRY,PUDUCHERRY,2007,1136416.4,84.41,2.023906026
PUDUCHERRY,PUDUCHERRY,2008,1163428.3,84.945,2.2347745882
PUDUCHERRY,PUDUCHERRY,2009,1190440.2,85.48,1.7640533309
PUDUCHERRY,PUDUCHERRY,2010,1217452.1,86.015,1.3142200831
PUDUCHERRY,PUDUCHERRY,2011,1244464,86.55,1.2053382018
PUDUCHERRY,PUDUCHERRY,2012,1271475.9,87.085,2.5167602469
PUDUCHERRY,PUDUCHERRY,2013,1298487.8,87.62,3.6195950397
PUDUCHERRY,PUDUCHERRY,2014,1325499.7,88.155,2.8668433497
PUDUCHERRY,PUDUCHERRY,2015,1352511.6,88.69,4.1404450801
ANDAMAN AND NICOBAR ISLANDS,ANDAMAN AND NICOBAR ISLANDS,2001,356152,81.3,0
ANDAMAN AND NICOBAR ISLANDS,ANDAMAN AND NICOBAR ISLANDS,2002,358531.2,81.797,0
ANDAMAN AND NICOBAR ISLANDS,ANDAMAN AND NICOBAR ISLANDS,2003,360910.4,82.294,1.6624624838
ANDAMAN AND NICOBAR ISLANDS,ANDAMAN AND NICOBAR ISLANDS,2004,363289.6,82.791,3.8536748644
ANDAMAN AND NICOBAR ISLANDS,ANDAMAN AND NICOBAR ISLANDS,2005,365668.8,83.288,2.1877721042
ANDAMAN AND NICOBAR ISLANDS,ANDAMAN AND NICOBAR ISLANDS,2006,368048,83.785,2.4453332174
ANDAMAN AND NICOBAR ISLANDS,ANDAMAN AND NICOBAR ISLANDS,2007,370427.2,84.282,2.6995857756
ANDAMAN AND NICOBAR ISLANDS,ANDAMAN AND NICOBAR ISLANDS,2008,372806.4,84.779,12.6070797068
ANDAMAN AND NICOBAR ISLANDS,ANDAMAN AND NICOBAR ISLANDS,2009,375185.6,85.276,10.9279247391
ANDAMAN AND NICOBAR ISLANDS,ANDAMAN AND NICOBAR ISLANDS,2010,377564.8,85.773,13.5076151167
ANDAMAN AND NICOBAR ISLANDS,ANDAMAN AND NICOBAR ISLANDS,2011,379944,86.27,8.1590971301
ANDAMAN AND NICOBAR ISLANDS,ANDAMAN AND NICOBAR ISLANDS,2012,382323.2,86.767,7.3236465901
ANDAMAN AND NICOBAR ISLANDS,ANDAMAN AND NICOBAR ISLANDS,2013,384702.4,87.264,14.0368243089
ANDAMAN AND NICOBAR ISLANDS,ANDAMAN AND NICOBAR ISLANDS,2014,387081.6,87.761,12.9171730198
ANDAMAN AND NICOBAR ISLANDS,ANDAMAN AND NICOBAR ISLANDS,2015,389460.8,88.258,26.1900555845
