continent,country,year,pop,lifeExp,gdpPercap
DADRA NAGAR HAVELI,DADRA NAGAR HAVELI,2004,257198.9,63.615,159.0208978343
DADRA NAGAR HAVELI,DADRA NAGAR HAVELI,2005,269435.2,65.62,161.0776914078
DADRA NAGAR HAVELI,DADRA NAGAR HAVELI,2006,281671.5,67.625,154.4352197507
DADRA NAGAR HAVELI,DADRA NAGAR HAVELI,2007,293907.8,69.63,144.6031714708
DADRA NAGAR HAVELI,DADRA NAGAR HAVELI,2008,306144.1,71.635,130.9840692667
DADRA NAGAR HAVELI,DADRA NAGAR HAVELI,2009,318380.4,73.64,138.8276414
DADRA NAGAR HAVELI,DADRA NAGAR HAVELI,2010,330616.7,75.645,114.3317926771
DADRA NAGAR HAVELI,DADRA NAGAR HAVELI,2011,342853,77.65,108.5013110575
DADRA NAGAR HAVELI,DADRA NAGAR HAVELI,2012,355089.3,79.655,89.5549373073
DADRA NAGAR HAVELI,DADRA NAGAR HAVELI,2013,367325.6,81.66,85.4827433754
DADRA NAGAR HAVELI,DADRA NAGAR HAVELI,2014,379561.9,83.665,72.9788738016
DADRA NAGAR HAVELI,DADRA NAGAR HAVELI,2015,391798.2,85.67,70.6996612031
MAHARASHTRA,MAHARASHTRA,2001,96878627,76.9,176.7500276403
MAHARASHTRA,MAHARASHTRA,2002,98428061.5,77.501,168.1044993454
MAHARASHTRA,MAHARASHTRA,2003,99977496,78.102,164.3429837451
MAHARASHTRA,MAHARASHTRA,2004,101526930.5,78.703,173.6504778897
MAHARASHTRA,MAHARASHTRA,2005,103076365,79.304,181.4450868538
MAHARASHTRA,MAHARASHTRA,2006,104625799.5,79.905,183.3085156018
MAHARASHTRA,MAHARASHTRA,2007,106175234,80.506,184.324529014
MAHARASHTRA,MAHARASHTRA,2008,107724668.5,81.107,191.4538265671
MAHARASHTRA,MAHARASHTRA,2009,109274103,81.708,182.6580996963
MAHARASHTRA,MAHARASHTRA,2010,110823537.5,82.309,187.8373535947
MAHARASHTRA,MAHARASHTRA,2011,112372972,82.91,182.3409992218
MAHARASHTRA,MAHARASHTRA,2012,113922406.5,83.511,177.9281233846
MAHARASHTRA,MAHARASHTRA,2013,115471841,84.112,202.9802226848
MAHARASHTRA,MAHARASHTRA,2014,117021275.5,84.713,213.49451109
MAHARASHTRA,MAHARASHTRA,2015,118570710,85.314,232.2782751322
ANDHRA PRADESH,ANDHRA PRADESH,2001,76210007,60.5,170.6980554404
ANDHRA PRADESH,ANDHRA PRADESH,2002,77055559.6,61.216,186.3720161731
ANDHRA PRADESH,ANDHRA PRADESH,2003,77901112.2,61.932,201.4746587918
ANDHRA PRADESH,ANDHRA PRADESH,2004,78746664.8,62.648,201.6034588934
ANDHRA PRADESH,ANDHRA PRADESH,2005,79592217.4,63.364,197.4100045616
ANDHRA PRADESH,ANDHRA PRADESH,2006,80437770,64.08,216.203159287
ANDHRA PRADESH,ANDHRA PRADESH,2007,81283322.6,64.796,215.4033501578
ANDHRA PRADESH,ANDHRA PRADESH,2008,82128875.2,65.512,218.2849814556
ANDHRA PRADESH,ANDHRA PRADESH,2009,82974427.8,66.228,217.4657961305
ANDHRA PRADESH,ANDHRA PRADESH,2010,83819980.4,66.944,216.4615156603
ANDHRA PRADESH,ANDHRA PRADESH,2011,84665533,67.66,224.1526076497
ANDHRA PRADESH,ANDHRA PRADESH,2012,85511085.6,68.376,225.142738686
ANDHRA PRADESH,ANDHRA PRADESH,2013,86356638.2,69.092,252.458878141
ANDHRA PRADESH,ANDHRA PRADESH,2014,87202190.8,69.808,253.9316936519
ANDHRA PRADESH,ANDHRA PRADESH,2015,88047743.4,70.524,246.4288028533
KARNATAKA,KARNATAKA,2001,52850562,66.6,206.4273223812
KARNATAKA,KARNATAKA,2002,53678576.2,67.5,211.8144854967
KARNATAKA,KARNATAKA,2003,54506590.4,68.4,206.222768981
KARNATAKA,KARNATAKA,2004,55334604.6,69.3,206.814525607
KARNATAKA,KARNATAKA,2005,56162618.8,70.2,209.3563343595
KARNATAKA,KARNATAKA,2006,56990633,71.1,206.5427137825
KARNATAKA,KARNATAKA,2007,57818647.2,72,208.5936040371
KARNATAKA,KARNATAKA,2008,58646661.4,72.9,217.4718849384
KARNATAKA,KARNATAKA,2009,59474675.6,73.8,225.376597094
KARNATAKA,KARNATAKA,2010,60302689.8,74.7,236.0126894373
KARNATAKA,KARNATAKA,2011,61130704,75.6,225.0914695829
KARNATAKA,KARNATAKA,2012,61958718.2,76.5,216.3069280539
KARNATAKA,KARNATAKA,2013,62786732.4,77.4,217.7036370187
KARNATAKA,KARNATAKA,2014,63614746.6,78.3,215.89019424
KARNATAKA,KARNATAKA,2015,64442760.8,79.2,213.1162574276
GOA,GOA,2001,1347668,82,173.7074709795
GOA,GOA,2002,1358673.5,82.54,179.5869279853
GOA,GOA,2003,1369679,83.08,163.8340078223
GOA,GOA,2004,1380684.5,83.62,154.0540217552
GOA,GOA,2005,1391690,84.16,152.2609201762
GOA,GOA,2006,1402695.5,84.7,157.1260476704
GOA,GOA,2007,1413701,85.24,175.355326197
GOA,GOA,2008,1424706.5,85.78,192.4606927813
GOA,GOA,2009,1435712,86.32,209.3038158071
GOA,GOA,2010,1446717.5,86.86,227.618729987
GOA,GOA,2011,1457723,87.4,236.601878409
GOA,GOA,2012,1468728.5,87.94,245.6546597959
GOA,GOA,2013,1479734,88.48,291.4037252641
GOA,GOA,2014,1490739.5,89.02,299.5828580379
GOA,GOA,2015,1501745,89.56,204.6952045787
LAKSHADWEEP,LAKSHADWEEP,2001,60650,86.7,59.3569661995
LAKSHADWEEP,LAKSHADWEEP,2002,61027.9,87.258,86.8455247518
LAKSHADWEEP,LAKSHADWEEP,2003,61405.8,87.816,50.4838305176
LAKSHADWEEP,LAKSHADWEEP,2004,61783.7,88.374,113.2984913497
LAKSHADWEEP,LAKSHADWEEP,2005,62161.6,88.932,67.5658284214
LAKSHADWEEP,LAKSHADWEEP,2006,62539.5,89.49,127.919155094
LAKSHADWEEP,LAKSHADWEEP,2007,62917.4,90.048,89.0055851005
LAKSHADWEEP,LAKSHADWEEP,2008,63295.3,90.606,150.0901330747
LAKSHADWEEP,LAKSHADWEEP,2009,63673.2,91.164,210.4496083124
LAKSHADWEEP,LAKSHADWEEP,2010,64051.1,91.722,65.5726443418
LAKSHADWEEP,LAKSHADWEEP,2011,64429,92.28,68.2922286548
LAKSHADWEEP,LAKSHADWEEP,2012,64806.9,92.838,92.5827342459
LAKSHADWEEP,LAKSHADWEEP,2013,65184.8,93.396,61.3639989691
LAKSHADWEEP,LAKSHADWEEP,2014,65562.7,93.954,123.5458576294
LAKSHADWEEP,LAKSHADWEEP,2015,65940.6,94.512,122.8378267714
KERALA,KERALA,2001,31841374,90.9,326.1385642466
KERALA,KERALA,2002,31996004.3,91.201,325.6656644467
KERALA,KERALA,2003,32150634.6,91.502,307.3780696074
KERALA,KERALA,2004,32305264.9,91.803,322.0063364966
KERALA,KERALA,2005,32459895.2,92.104,321.4736195451
KERALA,KERALA,2006,32614525.5,92.405,322.7243027037
KERALA,KERALA,2007,32769155.8,92.706,331.1955933879
KERALA,KERALA,2008,32923786.1,93.007,335.988089778
KERALA,KERALA,2009,33078416.4,93.308,357.8436118846
KERALA,KERALA,2010,33233046.7,93.609,446.2816826241
KERALA,KERALA,2011,33387677,93.91,515.5704603228
KERALA,KERALA,2012,33542307.3,94.211,473.9954189138
KERALA,KERALA,2013,33696937.6,94.512,523.2938437705
KERALA,KERALA,2014,33851567.9,94.813,610.8697848527
KERALA,KERALA,2015,34006198.2,95.114,755.9621880931
TAMIL NADU,TAMIL NADU,2001,62405679,73.5,248.0559501644
TAMIL NADU,TAMIL NADU,2002,63379006.9,74.183,263.4026756894
TAMIL NADU,TAMIL NADU,2003,64352334.8,74.866,244.2584258808
TAMIL NADU,TAMIL NADU,2004,65325662.7,75.549,255.0391272188
TAMIL NADU,TAMIL NADU,2005,66298990.6,76.232,244.8906062229
TAMIL NADU,TAMIL NADU,2006,67272318.5,76.915,221.4462104498
TAMIL NADU,TAMIL NADU,2007,68245646.4,77.598,253.1355611865
TAMIL NADU,TAMIL NADU,2008,69218974.3,78.281,255.4689690049
TAMIL NADU,TAMIL NADU,2009,70192302.2,78.964,248.8748687887
TAMIL NADU,TAMIL NADU,2010,71165630.1,79.647,260.9096550387
TAMIL NADU,TAMIL NADU,2011,72138958,80.33,267.3714804697
TAMIL NADU,TAMIL NADU,2012,73112285.9,81.013,274.2001532741
TAMIL NADU,TAMIL NADU,2013,74085613.8,81.696,274.7888416631
TAMIL NADU,TAMIL NADU,2014,75058941.7,82.379,257.3977138822
TAMIL NADU,TAMIL NADU,2015,76032269.6,83.062,246.6821008852
PUDUCHERRY,PUDUCHERRY,2001,974345,81.2,417.5112511482
PUDUCHERRY,PUDUCHERRY,2002,1001356.9,81.735,443.0987592935
PUDUCHERRY,PUDUCHERRY,2003,1028368.8,82.27,439.2393079214
PUDUCHERRY,PUDUCHERRY,2004,1055380.7,82.805,437.75672608
PUDUCHERRY,PUDUCHERRY,2005,1082392.6,83.34,422.6747300379
PUDUCHERRY,PUDUCHERRY,2006,1109404.5,83.875,422.4789064764
PUDUCHERRY,PUDUCHERRY,2007,1136416.4,84.41,444.7313502339
PUDUCHERRY,PUDUCHERRY,2008,1163428.3,84.945,428.8188623227
PUDUCHERRY,PUDUCHERRY,2009,1190440.2,85.48,385.6556591419
PUDUCHERRY,PUDUCHERRY,2010,1217452.1,86.015,323.2160016809
PUDUCHERRY,PUDUCHERRY,2011,1244464,86.55,350.5123490917
PUDUCHERRY,PUDUCHERRY,2012,1271475.9,87.085,336.6953317794
PUDUCHERRY,PUDUCHERRY,2013,1298487.8,87.62,289.2595525349
PUDUCHERRY,PUDUCHERRY,2014,1325499.7,88.155,270.3885938262
PUDUCHERRY,PUDUCHERRY,2015,1352511.6,88.69,254.3416263491
ANDAMAN AND NICOBAR ISLANDS,ANDAMAN AND NICOBAR ISLANDS,2001,356152,81.3,184.7525775512
ANDAMAN AND NICOBAR ISLANDS,ANDAMAN AND NICOBAR ISLANDS,2002,358531.2,81.797,169.580778465
ANDAMAN AND NICOBAR ISLANDS,ANDAMAN AND NICOBAR ISLANDS,2003,360910.4,82.294,178.4376399239
ANDAMAN AND NICOBAR ISLANDS,ANDAMAN AND NICOBAR ISLANDS,2004,363289.6,82.791,205.8963427524
ANDAMAN AND NICOBAR ISLANDS,ANDAMAN AND NICOBAR ISLANDS,2005,365668.8,83.288,186.5075718793
ANDAMAN AND NICOBAR ISLANDS,ANDAMAN AND NICOBAR ISLANDS,2006,368048,83.785,183.6716949963
ANDAMAN AND NICOBAR ISLANDS,ANDAMAN AND NICOBAR ISLANDS,2007,370427.2,84.282,217.8565720876
ANDAMAN AND NICOBAR ISLANDS,ANDAMAN AND NICOBAR ISLANDS,2008,372806.4,84.779,236.5839213061
ANDAMAN AND NICOBAR ISLANDS,ANDAMAN AND NICOBAR ISLANDS,2009,375185.6,85.276,250.8091995002
ANDAMAN AND NICOBAR ISLANDS,ANDAMAN AND NICOBAR ISLANDS,2010,377564.8,85.773,259.5580943986
ANDAMAN AND NICOBAR ISLANDS,ANDAMAN AND NICOBAR ISLANDS,2011,379944,86.27,208.7149685217
ANDAMAN AND NICOBAR ISLANDS,ANDAMAN AND NICOBAR ISLANDS,2012,382323.2,86.767,178.6446650373
ANDAMAN AND NICOBAR ISLANDS,ANDAMAN AND NICOBAR ISLANDS,2013,384702.4,87.264,159.0840088338
ANDAMAN AND NICOBAR ISLANDS,ANDAMAN AND NICOBAR ISLANDS,2014,387081.6,87.761,192.7242214561
ANDAMAN AND NICOBAR ISLANDS,ANDAMAN AND NICOBAR ISLANDS,2015,389460.8,88.258,191.5468771183
